id,short_code,img_type,is_video,height,width,owner_name,img_description,comments,likes,comments_disabled,taken_at_timestamp,city_hashtag,rate,class,translated,true_location
1163080169218030376,BAkF0Brirso,GraphImage,0,1080,1080,341995685.0,"#shabbatshalom #happyfriday from #kinneret #seaofgalilee #tiberias ❤️??",0,1,0,"2016-01-15 16:59:00",tiberias,0.979090929031372,1,"#shabbatshalom #happyfriday from #kinneret #seaofgalilee #tiberias?",NULL
1163116837471749200,BAkOJnpx4RQ,GraphImage,0,1080,1080,1260914576.0,"#holyland #tiberiaschurch #tiberias #tiberiaslake #watercolor #carnetdevoyage #sketchbook #alghisi #alessandroalghisi #museodiocesanobrescia #artoftheday #art ",4,112,0,"2016-01-15 18:12:00",tiberias,1,1,"#holyland #tiberiaschurch #tiberias #tiberiaslake #watercolor #carnetdevoyage #sketchbook #alghisi #alesandroalghisi #museodiocesanobrescia #artoftheday #art",NULL
1163147401213472730,BAkVGYWv2_a,GraphImage,0,810,1080,28814058.0,"Hipodromo de herodes #romanos #benhur ?? #kingherodes #instahistory #ancienthistory #caesarea #ruinas #puertoartificial",0,14,0,"2016-01-15 19:13:00",caesarea,1,1,"Hippodromo de herodes #romanos #benhur???? #kingherodes #instahistory #ancienthistory #caesarea #ruinas #puertoartificial",NULL
1163239843864120215,BAkqHmSGguX,GraphImage,0,640,640,512541665.0,"?I LOVE TRAVELING WITH HER! Walked around the ruins of a town built in 20 BC by Herod the Great ? #nobiggie #sisters #travel #caesarea #asia",0,51,0,"2016-01-15 22:16:00",caesarea,0.999998927,1,"I LOVE TRAVELING WITH HER! Walked Around the Ruins of a Town Built in 20 BC by Herod the Great? #nobiggie #sisters #travel #caesarea #asia",NULL
1163600816840289360,BAl8MckHqxQ,GraphImage,0,1080,1080,37261962.0,"״שם הרי גולן, הושט היד וגע בם..״ #snow #smile #tiberias #style #israel #instegram ",1,13,0,"2016-01-16 10:14:00",tiberias,0.9997831583023072,1,""There the Golan mountains, reach out and touch them." #snow #smile #tiberias #style #israel #instagram",NULL
1163605459811625119,BAl9QAqxuif,GraphImage,0,608,1080,30649537.0,"My kind of saturday ???
♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡
#sunshine #saturdaymorning #saturday #mystyle #morning #lifestyle #fun #vacation #hotel #tiberias #israel #fattal_hotels ",2,53,0,"2016-01-16 10:23:00",tiberias,0.9994800090789796,1,"My Kind of Saturday????  #sunshine #Saturdaymorning #Saturday #mystyle #morning #lifestyle #fun #vacation #hotel #tiberias #israel #fattal_hotels",NULL
1163672079506491472,BAmMZdGBkhQ,GraphImage,0,1080,1080,1714170401.0,"GREETINGS FROM ARBEL - The sun mirrors in the misty lake of Tiberias as it rises from the Jordanian hills, throwing its first warm rays on my face as I stand on the Arbel cliff. I'm not religious, but Israel's majestic sunrises and sunsets often make me feel like God stairs me straight to the face. #israel #israel_photographers #israelinstagram #instagram_israel #ig_israel #israelnatureoftheday #sunrise #tiberias #kinneret #arbel ",2,31,0,"2016-01-16 12:35:00",tiberias,0.9984317421913148,1,"GREETINGS FROM ARBEL - The Sun Mirrors in the Misty Lake of Tiberias as It Rises from the Jordanian Hills, Throwing Its First Warm Rays on My Face as I Stand on the Arbel Cliff. I'm Not Regrettably, But Israel's #Majestic #Sunshine #Sunnis #Sunnis #Sunsanity #Sunsanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity #Sanity",NULL
1163855013381262243,BAm1_fipcuj,GraphImage,0,1080,1080,374642417.0,"#walkiseewheniwalk

Another #paintedsky here in #zichronyaakov - a town in the north of Israel.

#ig_israel #insta_israel #instagram #igers #photooftheday #sunset ",0,54,0,"2016-01-16 18:39:00",zichronyaakov,0.999988854,1,"#walkiseeweniwalk Another #paintedsky here in #zichronyaakov - a town in the north of Israel. #ig_israel #insta_israel #instagram #iggers #photooftheday #sunset",NULL
1163855572986697891,BAm2Hotuxij,GraphImage,0,750,750,2437318781.0,"Amphitheater at Caesarea by the Sea. #sunset #caesarea #israel #travel #traveling #travelgram #instatravel #instatraveling #instamoment #adventure #adventuretime ",0,25,0,"2016-01-16 18:40:00",caesarea,1,1,"Amphitheatre at Caesarea by the Sea. #sunset #caesarea #israel #traveling #traveling #instatraveling #instatraveling #instamotion #adventure #adventuretime",NULL
1163917281391800113,BAnEJnJS-8x,GraphImage,0,1080,1080,205029858.0,"נמל קיסריה⚓️#caesarea ",2,60,0,"2016-01-16 20:42:00",caesarea,1,1,"Caesarea Port#caesarea",NULL
1163974008478771646,BAnRDGXKim-,GraphImage,0,855,1080,343672697.0,"#TheNewYorkPublicLibrary has just released 180,000 copyright-free digital #images for public use. Amongst these is an incredible #archive images of #Palestine. We picked 13  #photographs of #Palestinian #towns that was taken between late 19th and early 20th centuries. #palmuseum NYPL The New York Public Library

The #town and #lake of #Tiberias, from the south, 1858 - 1859. By: Francis Frith. © New York Public Library
#palmuseum #palestine #history #documentation #photos #Nakba #dispora",0,15,0,"2016-01-16 22:35:00",tiberias,0.9999992847442628,1,"#TheNewYorkPublicLibrary has just published 180.000 copyright-free publications #images for public use.Amongst These are an Incredible #archive images of #Palestine.We picked #13 #photographs of #Palestine #Newtown #Newtown #Newtown #Newtown #History #Newtown #Newtown #Newtown #Newtown #Newtown #",NULL
1164319183012577813,BAofiDMo0IV,GraphImage,0,810,1080,637517255.0,"About yesterday : picnic by the Tiberias lake. No words. #tiberias ",0,28,0,"2016-01-17 10:01:00",tiberias,0.9994867444038392,1,"About Yesterday : Picnic by the Tiberias Lake. No Words. #Tiberias",NULL
1164582869786531811,BApbfMpIZfj,GraphImage,0,1080,1080,188892148.0,"#holylandtrip #PeterPrimacy #tiberias",0,4,0,"2016-01-17 18:45:00",tiberias,0.998937726,1,"#Holylandtrip #PeterPrimacy #Tiberias",NULL
1164603197260823802,BApgHAFA_z6,GraphImage,0,1080,1080,1799335254.0,"The #road leading to #tiberias with the #sea of #galilee and the #hermon #mountain covered in #snow in the distance
#travel #travelisrael #ilovemyjob ",1,47,0,"2016-01-17 19:25:00",tiberias,0.998704195,1,"The #road leading to #tiberias with the #sea of #galilee and the #hermon #mountain covered in the #snow in the distance #travel #travelisrael #lovemyjob",NULL
1164741991774870221,BAp_quiuNrN,GraphImage,0,487,640,1584543637.0,"The gulf of Caesarea, between Herod's palace and the seaport 

#caesarea #gulf #sea #port #herod #palace #israel #picoftheday #photooftheday #bestoftheday #iloveisrael 

Photo by Boaz Robinzon",1,199,0,"2016-01-18 00:01:00",caesarea,1,1,"The Gulf of Caesarea, Between Herod's Palace and the Seaport #Caesarea #sea #sea #herod #palace #israel #picoftheday #photooftheday #bestoftheday #iloveisrael Photo by Boaz Robinson",NULL
1165151214108236447,BArctsiiVqf,GraphImage,0,480,480,2310715597.0,"Caesarea still on the blog ! #caesarea #lostindiscovering #sea #ruins #antiquity #romans #israel #trip",0,106,0,"2016-01-18 13:34:00",caesarea,1,1,"#Caesarea still on the blog! #Caesarea #lostindiscovering #sea #ruins #antiquity #romans #israel #trip",NULL
1165349684500739537,BAsJ10fx7XR,GraphImage,0,810,1080,174099588.0,"#tatales #magdala #Israel #photography #photographer #mountarbel #tiberias ",2,19,0,"2016-01-18 20:08:00",tiberias,1,1,"#tatales #magdala #Israel #photography #photographer #mountarbel #tiberias",NULL
1165375370959282463,BAsPrm4BGEf,GraphImage,0,570,1080,1607760279.0,"❤️??❤️
فِلَسْطِين... جَنَّةُ اللهِ عَلَى الأَرْضِ 
#Palestine is #paradise on #Earth...
بحيرة طبريا، الجليل
Lake Tiberias, Galilee
----
#بحيرة_طبريا #طبريا #الجليل #بيت_المقدس #أرض_كنعان #أرض_الرباط #الأراضي_المقدسة #فلسطين #فلسطين27027 #فلسطين_كنعانية
#LakeTiberias #Tiberias #Galilee #Palestina #FİLİSTİN #HolyLand #ThisIsOurLand #Palestine27027
#World #IslamicWorld #IslamicNation 
#Nature #Photo #Picture #Image",1,39,0,"2016-01-18 20:59:00",tiberias,1,1,#,NULL
1165386290287135562,BAsSKgSrMtK,GraphImage,0,720,1080,14567865.0,"the dry-moat of Caesarea-Maritima, constructed by Christian Crusaders while they occupied the city in the 12th century
--------------------------------
#canon EF 17-40mm F4L USM
-------------------------------
#eosm #mirrorless #israel #caesarea #travel #history #ruins #urbex #theimaged #createexplore #igworldwide #middleeast #500px #AGameOfTones #AllShots_ #ArtOfVisuals #DOF #JustGoShoot #Manfrotto #Photograph #RAW #TV_Living #Uncalculated #VisualAuthority #VSCO #Way2ill #jpg_photography ",0,58,0,"2016-01-18 21:21:00",caesarea,1,1,"The Dry-Moat of Caesarea-Maritima, Constructed by Christian Photographers While They Occurred the City in the 12th Century------------------------------------------------#canon EF 17-40mm F4L USM------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",NULL
1165542450027094322,BAs1q7YgOEy,GraphImage,0,1080,1080,1430740055.0,"Aqueducts by Caesarea #birthrightwiththebest #nofilter #birthright #1304 #caesarea #aqueducts #mediteranean #goldenhour",0,23,0,"2016-01-19 02:31:00",caesarea,1,1,"Aqueducts by caesarea #birthrightwiththebest #nofilter #birthright #1304 #caesarea #aqueducts #mediteranean #goldenhour",NULL
1165648352296488549,BAtNwAjps5l,GraphImage,0,1350,1080,391082482.0,"Jerusalem.. It's a Holy Land!
#girl #asia #israel #jerusalem #tiberias #spiritualjourney #myexperience #storyofmylife #lfl #folliw #church #pictureoftheday #pictureoftheday #travel #travelling ",1,32,0,"2016-01-19 06:02:00",tiberias,1,1,"Jerusalem.. it's a Holy Land! #girl #asia #israel #jerusalem #tiberias #spiritualjourney #myexperience #storyofmylife #lfl #folliw #pictureoftheday #pictureoftheday #travelling",NULL
1165801531793331731,BAtwlEFJdYT,GraphImage,0,1080,1080,199227420.0,"Looking on to #Jordan from Sea of Galilee. Survived sand storm yesterday and will manage rain storms today in #tiberias and #safad",0,6,0,"2016-01-19 11:06:00",tiberias,1,1,"Looking on to #Jordan from Sea of Galilee.Survived sand storm yesterday and will manage rain storms today in #tiberias and #safad",NULL
1166057549760003475,BAuqynZG32T,GraphVideo,1,640,640,4211758.0,"I'm slowing time of our holliday. Slow mo waves on a windy day at #caesarea #israel ",0,19,0,"2016-01-19 19:35:00",caesarea,1,1,"I'm Slowing Time of Our Holiday. Slow Mo Waves on a Windy Day at #Caesarea #Israel",NULL
1166232680061937352,BAvSnGMiybI,GraphImage,0,681,1080,330615712.0,"Breathtaking Villa located within luxurious #caesarea neighborhood.  Just a short distance from the golf course and offering 5 bedrooms, unique upgrades,unmatched grounds.  #luxuryhome #sothebysrealty",1,18,0,"2016-01-20 01:23:00",caesarea,0.9998905658721924,1,"Breathtaking Villa located within Luxurious #Caesarea Neighbourhood. Just a short distance from the golf course and offering 5 bedrooms, Unique Upgrades,Unmatched Grounds. #luxuryhome #sothebyrealty",NULL
1166415340869213245,BAv8JKVE1w9,GraphImage,0,1080,1080,251416238.0,"There shall I bathe my weary soul / In seas of heavenly rest / And not a wave of trouble roll / Across my peaceful breast. / on the Sea... / of Galilee...
#travel #wanderlust #wander #israel #galilee #seaofgalilee #tiberias #ישראל #גלילי ",0,21,0,"2016-01-20 07:26:00",tiberias,0.9999949932098388,1,"There Shall I Bathe My Weary Soul / In Seas of Heavenly Rest / And Not a Wave of Trouble Roll / Across My Peaceful Breast. / On the Sea... / Of Galilee... #travel #wanderlust #wander #israel #israel #galilee #seaofgalilee #tiberias #Israel #gallery",NULL
1166420937995455556,BAv9anDzAxE,GraphImage,0,480,640,2317569866.0,"Caesarea, Israel January, 2010. 
#taglit #birthright #israel  #taglitbirthrightisrael #taglitbirthright #israeloutdoors #caesarea #cesearea #instaisrael #instagram #travel #instalike #instagood #beautiful #archeology #mediteranean #israellove #israelinstagram #iloveisrael #israeligram #israel_times #israel_best #insta_israel #love #instatravel #trip #adventure #world #amazing #amazingisrael",1,42,0,"2016-01-20 07:37:00",caesarea,0.9999982714653016,1,"#Caesarea, Israel January, 2010. #Taglit #Birthright #Israel #TaglitBirthright #TaglitBirthright #IsraelOutdoors #Caesarea #instaisrael #instagram #travel #instaverage #instaverage #instaverage #beautiful #archeology #meditatedisrael",NULL
1166627587166574628,BAwsZwGPBgk,GraphImage,0,810,1080,1574013845.0,"Roman Aqueducts. Coming to #Caesarea was super cool - my first real Roman site. #Israel #gaytravel #travel #Roman #ruins ",0,20,0,"2016-01-20 14:27:00",caesarea,1,1,"Roman Aqueducts. Coming to #Caesarea was super cool - my first real Roman site. #Israel #gaytravel #travel #Roman #ruins",NULL
1166750348212425999,BAxIUKOw9UP,GraphImage,0,1080,1080,1611949340.0,"Sorry for what we said when we were hungry...
#tiberiasnyc #kosherpizza #pizzatime #nyc #midtown #koshernyc #nyckosher #sterncollege #wednesday #midtown #newyorkpizza #nypizza #cheesy #cholovyisroel #kosherdairy #yu #tiberias #lunch #lunchnyc #kosherfood",6,184,0,"2016-01-20 18:31:00",tiberias,0.9921053647994996,1,"Sorry for what we said when we were hungry... #tiberiasnyc #kosherpiza #pizzatime #nyc #midtown #koshernyc #nyckosher #strancolege #wednesday #midtown #newyorkpizza #nypizza #cholovysroel #kosherdairyyu",NULL
1166764702334148409,BAxLlCjF185,GraphImage,0,720,1080,2214916494.0,"حلوة يا بلدي :) طبريا الجميلة ❤️ -----------
The beautiful Tiberias ❤️ _________________________________
تصوير : @rejlain_twaal 
Photo by: @rejlain_twaal 
#livelovepalestine #عيش_حب_فلسطين 
_________________________________
#فلسطين #palestine #طبريا #tiberias #بحيرة_طبريا #طبيعة #nature",11,339,0,"2016-01-20 19:00:00",tiberias,0.9995757341384888,1,,NULL
1166785343183393973,BAxQRZ1lBS1,GraphImage,0,810,1080,17671284.0,"A tour of Caesarea is like walking through a story, you can sense how people lived here thousands of years ago enjoying things like horse races in the hippodrome and musical performances here in the Roman theater. Built by King Herod in 13 BCE #gopro #caesarea ",1,148,0,"2016-01-20 19:41:00",caesarea,1,1,"A tour of Caesarea is like walking through a story, you can sense how people live here thousands of years ago enjoying things like horse race in the hippodrome and musical performance here in the Roman theater. Built by the hand of King Herod in 13 BCE #progocaesarea",NULL
1167229926194505468,BAy1W8CB2b8,GraphImage,0,1080,1080,304595472.0,"Flying prayers
#tiberias #kineret #lake #israeli_moments #nofilter #soul #pray ",0,5,0,"2016-01-21 10:24:00",tiberias,1,1,"Flying suckers #tiberias #kineret #lake #israeli_moments #nofilter #soul #pray",NULL
1167319168192144174,BAzJplHmOMu,GraphImage,0,1080,1080,913556591.0,"?

#nofilter#caesarea#sunset#when #the#sun#goes#down#sea#nature#beauty#israel ",1,23,0,"2016-01-21 13:21:00",caesarea,0.9999999403953552,1,"#nofilter#caesarea#sunset#when#the#sun #goes#down#seature#beauty#israel",NULL
1167330786683654036,BAzMSprqA-U,GraphImage,0,810,1080,43992562.0,"#israel #mediterraneansea #caesarea #goprohero4 #goprouniverse #goprophotography_ #livingonearth",1,54,0,"2016-01-21 13:44:00",caesarea,0.9946876764297484,1,"#israel #mediteraneansea #caesarea #goprohero4 #goprouniverse #goprophotography_#livingonearth",NULL
1167505439295789081,BAz0ALmj9gZ,GraphVideo,1,352,640,186241013.0,"#طبريا #tiberias 
#عدستي 
#تصويري 
#photography 
#photographer 
#iphotography 
#yaser_shwahne ",4,88,0,"2016-01-21 19:31:00",tiberias,0.9999892115592957,1,"# #tiberias # # #photography #photographer #ipphotography #yaser_shwahne",NULL
1167523543506280618,BAz4HodmOCq,GraphImage,0,1080,1080,5261591.0,"The Mediterranean Sea #soakingitup #caesarea ",1,19,0,"2016-01-21 20:07:00",caesarea,1,1,"The Mediterranean Sea #Soakingitup #Caesarea",NULL
1167854978821007722,BA1DeppzClq,GraphImage,0,720,1080,2190314873.0,"Flashback to when we swam in the Sea of Galilee in the north of Israel! What a great way to cool off ?? more pics on the blog, link in bio. ",1,21,0,"2016-01-22 07:06:00",tiberias,1,1,"Flashback to When We Swam in the Sea of Galilee in the North of Israel! What a Great Way to Cool Off?? more pics on the blog, link in bio.",NULL
1167898938907824155,BA1NeWrKBAb,GraphImage,0,1080,1080,9847563.0,"Relaxing by the sea,
Watching the gulls....
#sea #gull #gulls #tiberias #photolovers #fun #israel #ig_lady #igers #ig_israel #sun #vacation #winter",0,26,0,"2016-01-22 08:33:00",tiberias,1,1,"Relaxing by the sea, watching the gulls... #sea #gulls #tiberias #photolovers #fun #israel #ig_lady #iggers #ig_israel #sun #vacation #winter",NULL
1167906366993989692,BA1PKcnmAA8,GraphImage,0,810,1080,53246535.0,"Missing you, Caesarea ✈️ #travel #grammasters3 #israel #israeltourism",1,25,0,"2016-01-22 08:48:00",caesarea,0.9999960660934448,1,"Missing You, Casearea  #travel #grammasters3 #israel #israeltourism",NULL
1167916915629814500,BA1Rj8zSPLk,GraphVideo,1,360,640,351304667.0,"The way to Tiberias...
#the #way #to #tiberias #green #nature #pound #Friday #trip #tree #family #fun #woke #up #to #earlly ",1,7,0,"2016-01-22 09:09:00",tiberias,1,1,"The way to Tiberias... #the #way #to #tiberias #green #nature #pound #Friday #trip #tree #family #fun #woke #up #to #early",NULL
1168308737601273367,BA2qptctX4X,GraphImage,0,608,1080,2045408422.0,"#aerial #hd #footage of #arbel cliff in #israel near #seaofgalilee 
#pleasefollow -Check out our #Israel #aerial #footage #collection in #highdefinition and #4K at www.israel-footage.com
#clipoftheday #documentary #footage #royaltyfree #online #license #israelaerial #follow #aerialisrael #highlightfilmsisrael #landscapeisrael #tiberias #northernisrael",0,84,0,"2016-01-22 22:07:00",tiberias,1,1,"#aerial #hd #footage of #arbel cliff in #israelnear #seaofgalilee #pleasefollow -check out our #israel #aerial #footage #footage #collection in #highdefinition and #4K at www.israel-footage.com #clipoftheday #documentary",NULL
1168370422686427229,BA24rWKTChd,GraphImage,0,720,1080,2190314873.0,"Some light Saturday reading, link in bio ???",1,17,0,"2016-01-23 00:10:00",tiberias,0.9998952746391296,1,"Some light Saturday reading, link in bio???",NULL
1168466333591285575,BA3OfCJti9H,GraphImage,0,720,1080,1464658466.0,"#atrejseeratleve #lovetravel #travelislife #israel #caesarea #tiltshift",0,12,0,"2016-01-23 03:21:00",caesarea,1,1,"#atrejseeratleve #lovetravel #travelislife #israel #caesarea #tiltshift",NULL
1168467123001241436,BA3OqhWNi9c,GraphImage,0,720,1080,1464658466.0,"#atrejseeratleve #lovetravel #travelislife #israel #caesarea #tiltshift",0,11,0,"2016-01-23 03:22:00",caesarea,0.999991536140442,1,"#atrejseeratleve #lovetravel #travelislife #israel #caesarea #tiltshift",NULL
1168693926029386860,BA4CO8II2Rs,GraphImage,0,1080,1080,7972264.0,"Day visit to the Old City Caesarea with Gal @ptitimblog & @drgeraldcoakley and now en route to #haifa for the flea market and local food!

#Israel #Israeli #insta_global #instapic #caesarea #VibeFood #vibeisrael #travel #traveling #travelling #travelblogger",2,138,0,"2016-01-23 10:53:00",caesarea,1,1,"Day Visit to the Old City Caesarea with Gal ptimblog & drgeraldcoakley and now en route to #haifa for the Flea Market and Local Food! #Israel #Israel #insta_global #instapic #caesarea #vibefood #vibeisraeltravel",NULL
1168863937200542403,BA4o47XmlLD,GraphImage,0,1080,1080,2058546683.0,"Caesarea harbour! #caesarea #israel #harbour ",0,19,0,"2016-01-23 16:31:00",caesarea,1,1,"Caesarea harbour! #Caesarea #Israel #harbour",NULL
1168981589870827892,BA5Do_9ONl0,GraphImage,0,480,480,1584543637.0,"At ancient Caesarea

#caesarea #architecture #ancient #city #israel #iloveisrael #picoftheday #photooftheday #bestoftheday 

Photo by Boaz Robinzon",1,130,0,"2016-01-23 20:24:00",caesarea,1,1,"At Ancient Caesarea #Caesarea #architecture #ancient #city #israel #iloveisrael #picoftheday #photooftheday #bestoftheday Photo by Boaz Robinson",NULL
1169444218596083429,BA6s1IiDcbl,GraphImage,0,1080,1080,547710880.0,"Sunny/cloudy day on the Sea of Galilee,  as seen from #Tiberias #Israel #seaofgalilee #stormyweather #sunandclouds #northernisrael #lakekinneret ",1,10,0,"2016-01-24 11:43:00",tiberias,1,1,"Sunny/Cloudy Day on the Sea of Galilee, as seen from #Tiberias #Israel #seaofgalilee #stormyweather #sunandclouds #northernisrael #lakekinneret",NULL
1169498873263172547,BA65QdqEivD,GraphVideo,1,360,640,229636161.0,"Simply incredible. #caesarea #israel ",0,53,0,"2016-01-24 13:32:00",caesarea,1,1,"Simply Incredible. #Caesarea #Israel",NULL
1169530194353950954,BA7AYPsj5Dq,GraphImage,0,1080,1080,1369245995.0,"Caesarea, Israel #caesarea #israel #mediteranean #sea #ruins #sky #stormclouds #clouds #travel #stone",2,56,0,"2016-01-24 14:34:00",caesarea,1,1,"Caesarea, Israel #Caesarea #Israel #Mediteranean #sea #ruins #sky #stormclouds #clouds #travel #stone",NULL
1169558070630020970,BA7Gt5gF_dq,GraphImage,0,640,640,325646532.0,"#shalomisrael #israel_times #Israel #caesarea #holidays #oldcity",0,13,0,"2016-01-24 15:30:00",caesarea,1,1,"#shalomisrael #israel_times #israel #caesarea #holidays #oldcity",NULL
1169621600250645919,BA7VKYEkE2f,GraphImage,0,1080,1080,47781042.0,""בדרך הביתה את אומרת, בסוף עוד יהיה לנו טוב" ?",3,24,0,"2016-01-24 17:36:00",zichronyaakov,1,1,""On the way home you say, we'll end up well"?",NULL
1169672847861178659,BA7g0IIL2Ej,GraphImage,0,1080,1080,1665118031.0,#caesarea#fortress#crusaders#castle#ruins#israel#travel#travelling#walls#agave#exploring,0,33,0,"2016-01-24 19:18:00",caesarea,0.9999991655349731,1,#caesarea#fortress#crusaders#castle#ruins#israel#traveling#walls#agave#exploring,NULL
1170363236658456860,BA99ymzNCkc,GraphVideo,1,640,640,188263337.0,"Mar de #Galilea #Tiberias 
Hello... Hello (Adele's Middle East style)",0,16,0,"2016-01-25 18:09:00",tiberias,0.999931276,1,"Mar de #Galilea #Tiberias Hello...Hello (Adele's Middle East Style)",NULL
1170374435825902822,BA-AVk1meTm,GraphImage,0,565,1080,1691581656.0,"#israel #tiberias #sun #morning #mist #haze #nofilter #sony #xperia #z3+",1,19,0,"2016-01-25 18:32:00",tiberias,1,1,"#israel #tiberias #sun #morning #mist #haze #nofilter #sony #xperia #z3+",NULL
1170643400076047216,BA-9fhUMDNw,GraphImage,0,1085,1080,3353083.0,"Caesarea, Israel... #medetranian #caesarea #israel #Palestine #instatravel #timpethelphotography #takemeback #roman #architecture #ancient #vscocam #vsco #takemeback #latergram",4,148,0,"2016-01-26 03:26:00",caesarea,1,1,"Caesarea, Israel... #Medetranian #Caesarea #Israel #Palestine #instatravel #timethelphotography #takemeback #roman #architecture #ancient #vscocam #vsco #takemeback #latergram",NULL
1170737178833843203,BA_S0Llu_QD,GraphImage,0,810,1080,2741393836.0,"#seaofgalilee #israel  #walkonwater #tiberias #middleeast #asia #traveling #travelphoto #hillary",3,15,0,"2016-01-26 06:32:00",tiberias,0.9999999403953552,1,"#seaofgalilee #israel #walkonwater #tiberias #middleeast #asia #traveling #travelphoto #hillary",NULL
1170829613459012387,BA_n1SCu3sj,GraphImage,0,720,1080,2095808805.0,"Our team is on the ground and we are on the move. #service #serve #serveisrael #caesarea #netanya #Israel #ישראל #travel #adventure #expedition #explore #ig_israel #ig_travel #ig_world #travelgram  #עזראהרפתקאות #ezraadventures",1,36,0,"2016-01-26 09:36:00",caesarea,0.9886459112167358,1,"Our team is on the ground and we are on the move. #service #service #service #serviceisrael #caesarea #netanya #Israel #travel #adventure #explore #ig_israel #i_travel_world #travel #adventures #ezraadventures",NULL
1170919667915322495,BA_8TvynHR_,GraphImage,0,1080,1080,13936820.0,"Caesarea, the magnificent city of the past and the future. #ytplovesisrael #caesarea #israel #smartflyer #kenestours ",0,28,0,"2016-01-26 12:35:00",caesarea,1,1,"Caesarea, the magnificent city of the past and the future. #ytploveisrael #caesarea #israel #smartflyer #kenestours",NULL
1170989612782651003,BBAMNlBlQZ7,GraphImage,0,836,1080,365231344.0,"Family time visiting the tomb of the Rambam. #tiberias #israel #rambam ",0,12,0,"2016-01-26 14:54:00",tiberias,0.3046059012413025,1,"Family time visiting the Tomb of the Rambam. #tiberias #israel #rambam",NULL
1171014148193479130,BBARynaB2na,GraphImage,0,750,750,53870473.0,"Happy #TravelTuesday ! I was so excited to see the new #googleStreetView of the #INT finally up today! Here is a picture from #Caesarea just along the #trail ! ??. #Israel #SPNI #IsraelNationalTrail #hiking #Adventure #explore #google #NationalTrail #photooftheday #travel #travelisrael #instatravel #googletravel",3,36,0,"2016-01-26 15:43:00",caesarea,1,1,"Happy #TravelTuesday! I was so excited to see the new #googleStreetView of the #INT Finally Up Today! Here is a picture from #Caesatrarea just along the #trail!??. #Israel #SPNI #IsraelNationalTravelTravel #Hiking #Adventure #Extrarea #Travel",NULL
1171104420646291056,BBAmUQLgwZw,GraphImage,0,1080,1080,297530192.0,"@aceworldtravel ...Today on our way to #TelAviv we explored the #ancientcity of #Caesarea built by #HerodtheGreat and main middle eastern port of the #RomanEmpire.

Caesarea sits on the coast of the #MediterraneanSea and was the headquarters of #PontiusPilate. It's also where #StPaul was incarcerated for 2 years for spreading the word of #Jesus and spreading #Christianity.

#travelagent #travelplanner #travelconcierge #KenesTours #Israel #israeltourism #visitisrael #israeligram #wanderlust #travelgram #travelblog #traveldiary #instatravel #worldtravel #seetheworld #exploretheworld #passport #ytplovesisrael #ilivetravel #ilovetravel",0,40,0,"2016-01-26 18:42:00",caesarea,0.9907986521720886,1,"aceworldtravel...Today on our way to #TelAviv we were exploring for the #TelAviv's #TravelTravelcity of #TravelTravelTrarea built by #HerodtheGreat and Main Middle Eastern portal of the #RomanEmpire.Caesarea Sits on the Coast of #TravelTravelTravelTravelTravelSea and was the #TravelTravelTravelTravelTravel",NULL
1171153618702055498,BBAxgLcJjhK,GraphImage,0,864,1080,20927445.0,"• Israel part 1 • 
Our first day in Israel, we spent the first part of our day at Caesarea, gazing at the amphitheater where Paul gave his testimony to many important people of that time (Acts 26.) Very overwhelming to SEE the bible come to life. Amazing first day!  #Israel #Caesarea #GodIsGood #vsco #travel",0,59,0,"2016-01-26 20:20:00",caesarea,1,1,"Israel part 1 Our first day in Israel, we spent the first part of our day at Casearea, gazing at the amphitheater where Paul Gave His Testimony to Many Important People of That Time (Acts #26.) Very Overwhelming to SEE The Bible Comes to Life!",NULL
1171343815433008985,BBBcv58vDdZ,GraphImage,0,578,1080,305118852.0,"Aba at Caesarea, Israel ?#caesarea #israel #special #enjoy #cool #winner #winter #windy #style #seashore #caesar #mom #vacation #happy #history #cold #class #white #hoodie #fun #fabulous #drama #dreams #architecture #strong #stone #glam #goodmorning ",3,30,0,"2016-01-27 02:38:00",caesarea,0.9999963641166688,1,"Aba at Caesarea, Israel? #Caesarea #Israel #Special #enjoy #winner #windy #style #seashore #caesare #mom #vacation #history #cold #class #white #goodie #fun #fabulousdrama #dreamsarchive",NULL
1171657786993264153,BBCkIywDcYZ,GraphImage,0,1080,1080,547710880.0,"First clear day in #Tiberias,  #Israel in a week! This is the #seaofgalilee looking towards the #golanheights. #lakeview #lakeviews #lakekinneret ",1,15,0,"2016-01-27 13:01:00",tiberias,1,1,"First Clear Day in #Tiberias, #Israel in a Week! This is the #seaofgalilee looking forwards the #golanheights. #lakeview #lakeviews #lakekinneret",NULL
